Date,Open,High,Low,Close,Adj Close,Volume
2016-09-20,4019.449951,4030.000000,3969.449951,3988.699951,3958.105469,298515
2016-09-21,3992.800049,4023.899902,3938.500000,3960.750000,3930.370117,305282
2016-09-22,4009.000000,4009.000000,3960.050049,3980.000000,3949.472168,292974
2016-09-23,4010.000000,4013.949951,3951.000000,3964.199951,3933.793457,268107
2016-09-26,3954.100098,3957.949951,3905.500000,3923.149902,3893.058105,124089
2016-09-27,3910.500000,3975.000000,3902.000000,3914.800049,3884.772705,182333
2016-09-28,3906.000000,3987.000000,3906.000000,3972.649902,3942.178711,262247
2016-09-29,3990.100098,4000.300049,3843.649902,3861.300049,3831.682861,367284
2016-09-30,3850.000000,3895.399902,3838.050049,3851.550049,3822.007568,241074
2016-10-03,3874.899902,3935.000000,3853.600098,3928.449951,3898.317627,249528
2016-10-04,3932.500000,3990.000000,3932.500000,3953.199951,3922.877930,224189
2016-10-05,3958.500000,4044.750000,3939.050049,4033.149902,4002.214600,325419
2016-10-06,4037.300049,4044.000000,3945.949951,3960.199951,3929.824219,192924
2016-10-07,3980.000000,3980.000000,3905.550049,3933.899902,3903.725830,117828
2016-10-10,3934.949951,3995.000000,3934.949951,3976.750000,3946.247314,202224
2016-10-13,3969.600098,4014.949951,3942.550049,3985.750000,3955.178223,345562
2016-10-14,3989.000000,4057.949951,3970.050049,4036.500000,4005.538818,214434
2016-10-17,4045.000000,4074.699951,3963.300049,4012.850098,3982.070557,648256
2016-10-18,4030.000000,4050.000000,3986.899902,4022.750000,3991.894287,218098
2016-10-19,4011.000000,4050.000000,4005.100098,4032.550049,4001.619385,269986
2016-10-20,4034.000000,4046.449951,3993.750000,4007.100098,3976.364746,199695
2016-10-21,4008.000000,4025.250000,3950.000000,3980.899902,3950.365234,231846
2016-10-24,3994.949951,4017.850098,3961.050049,3971.500000,3941.037598,108882
2016-10-25,3981.000000,4031.850098,3964.800049,4017.050049,3986.238281,110334
2016-10-26,3980.050049,3999.899902,3929.899902,3937.550049,3907.348145,268883
2016-10-27,3950.000000,3970.000000,3913.000000,3941.550049,3911.317383,355002
2016-10-28,3941.000000,3989.800049,3890.000000,3982.699951,3952.151611,189117
2016-11-01,3984.000000,3990.000000,3952.000000,3976.750000,3946.247314,166098
2016-11-02,3958.899902,3964.800049,3878.000000,3896.100098,3866.216064,214701
2016-11-03,3888.000000,3932.750000,3881.000000,3906.649902,3876.684814,246707
2016-11-04,3925.000000,3928.850098,3818.250000,3854.550049,3824.984619,227359
2016-11-07,3884.699951,3945.000000,3870.100098,3908.500000,3878.520508,254951
2016-11-08,3910.250000,3969.000000,3901.000000,3958.949951,3928.583984,171969
2016-11-09,3799.699951,3870.000000,3584.250000,3765.750000,3736.865723,747032
2016-11-10,3930.000000,3930.000000,3815.850098,3841.250000,3811.786621,382638
2016-11-11,3800.300049,3801.149902,3610.899902,3634.100098,3606.225586,623318
2016-11-15,3615.000000,3615.000000,3343.500000,3364.149902,3338.345947,1362707
2016-11-16,3400.000000,3466.899902,3343.000000,3370.250000,3344.399414,833115
2016-11-17,3370.000000,3405.699951,3317.000000,3335.850098,3310.263184,745885
2016-11-18,3329.600098,3405.149902,3275.000000,3392.800049,3366.776123,683557
2016-11-21,3400.000000,3408.000000,3303.050049,3322.300049,3296.817139,525360
2016-11-22,3335.250000,3434.100098,3300.000000,3422.750000,3396.496582,540794
2016-11-23,3469.000000,3475.149902,3381.000000,3452.199951,3425.720703,430852
2016-11-24,3436.000000,3505.000000,3404.949951,3483.750000,3457.028809,688901
2016-11-25,3500.000000,3509.949951,3451.100098,3497.449951,3470.623535,497488
2016-11-28,3479.000000,3563.800049,3475.500000,3504.850098,3477.966797,416351
2016-11-29,3485.000000,3563.000000,3485.000000,3536.250000,3509.126221,378409
2016-11-30,3569.899902,3640.000000,3555.600098,3603.449951,3575.810547,5134859
2016-12-01,3619.699951,3620.850098,3561.199951,3570.699951,3543.311768,267124
2016-12-02,3550.000000,3599.250000,3528.000000,3585.649902,3558.146973,266078
2016-12-05,3588.000000,3632.250000,3551.500000,3582.750000,3555.269287,296963
2016-12-06,3600.000000,3617.800049,3556.449951,3601.899902,3574.272461,234462
2016-12-07,3605.649902,3668.000000,3554.600098,3568.050049,3540.681885,381973
2016-12-08,3588.000000,3631.000000,3576.300049,3593.000000,3565.440674,206057
2016-12-09,3604.699951,3607.949951,3554.250000,3568.949951,3541.574951,149963
2016-12-12,3576.000000,3576.050049,3441.350098,3462.350098,3435.792969,207281
2016-12-13,3468.000000,3477.899902,3355.550049,3366.750000,3340.926025,366724
2016-12-14,3380.850098,3380.850098,3302.050049,3315.050049,3289.622803,209745
2016-12-15,3290.000000,3311.000000,3255.000000,3264.500000,3239.460205,335980
2016-12-16,3284.000000,3284.000000,3163.350098,3177.649902,3153.276367,758086
2016-12-19,3189.899902,3189.899902,3101.000000,3107.699951,3083.863281,408345
2016-12-20,3116.699951,3169.500000,3103.600098,3145.600098,3121.472656,317562
